"Time","Responds","BR1","BR2","BR3","BR4","BR5","BE1","BE2","BE3","BE4","SE1","SE2","SE3","SE4","SE5","SE6","PS1","PS2","PS3","PS4","PS5","WI1","WI2","WI3","highrisk","entertain","entertain_close_time","wfh","wfh_time","block","block_time","business","income","tourtime","gender","marriage","age","education","aveincome"
"2022-04-03",182,4,5,2,1,2,4,2,2,3,4,2,2,1,4,1,2,3,4,1,5,4,5,5,2,2,5,1,5,1,2,2,3,3,2,2,2,3,2
"2022-04-03",167,5,5,5,5,4,1,1,1,5,1,2,5,5,5,1,5,5,5,5,5,1,1,5,1,2,3,2,3,1,3,2,1,1,1,1,1,2,1
"2022-04-03",617,4,2,2,4,4,4,2,2,2,2,2,4,4,4,2,5,4,4,4,5,4,4,4,1,2,4,2,4,1,4,2,4,2,2,1,2,4,2
"2022-04-03",170,5,4,4,5,2,1,4,3,5,4,4,5,5,5,3,3,4,5,5,5,3,3,5,1,2,6,2,6,1,6,2,4,1,2,2,2,3,1
"2022-04-03",186,4,2,4,2,3,2,2,2,2,2,4,2,2,3,1,5,4,5,5,5,2,2,2,1,2,3,2,6,1,2,2,5,2,2,1,2,3,1
"2022-04-03",203,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,4,3,3,1,2,3,1,3,1,3,1,2,5,1,3,3,3,5
"2022-04-03",164,4,4,5,3,4,2,2,2,5,2,3,1,1,2,2,4,2,3,4,4,2,2,3,1,2,6,1,6,1,6,2,4,2,2,3,4,4,3
"2022-04-03",233,3,4,4,4,4,4,2,2,4,2,4,3,4,5,1,4,3,5,3,5,4,4,4,1,2,4,2,4,1,3,2,2,2,2,1,2,3,2
"2022-04-03",189,4,1,4,1,1,4,2,2,4,4,4,4,4,4,2,5,1,5,5,5,2,2,1,1,2,3,2,5,1,5,2,2,3,2,2,2,3,1
"2022-04-03",206,4,5,4,4,2,2,2,2,4,2,4,4,4,4,3,3,4,3,5,4,4,4,4,1,2,4,2,6,1,3,2,2,2,2,1,2,3,1
"2022-04-03",187,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,2,4,4,1,2,3,1,3,1,3,1,2,5,1,3,2,3,5
"2022-04-03",150,2,2,2,2,2,2,2,2,2,2,3,3,3,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,5,1,3,2,3,5
"2022-04-03",187,4,3,3,4,3,2,3,2,2,1,4,2,1,2,2,5,5,4,4,5,2,1,2,1,2,4,1,3,1,3,2,3,3,1,4,5,3,6
"2022-04-03",163,5,4,5,2,2,4,4,2,2,4,4,4,4,5,1,4,4,3,4,5,5,5,5,1,2,3,2,4,1,2,2,5,2,2,1,2,3,1
"2022-04-03",225,4,3,2,3,2,2,1,2,3,2,3,3,2,3,2,4,2,4,2,5,4,4,4,1,2,4,1,4,1,2,2,3,2,2,2,3,3,5
"2022-04-03",423,4,4,2,4,2,2,1,2,4,2,2,4,2,2,2,2,2,2,2,4,1,1,2,1,2,2,1,2,1,2,2,2,3,1,1,2,2,1
"2022-04-03",148,4,5,4,3,5,3,2,2,4,4,3,5,5,5,3,4,4,5,4,5,4,4,5,1,2,5,2,5,1,5,2,5,3,1,4,2,3,2
"2022-04-03",307,5,4,3,4,5,4,3,4,5,3,5,4,3,4,5,4,3,4,5,4,3,4,5,2,2,2,1,2,1,2,2,4,2,2,4,4,2,1
"2022-04-03",310,4,2,2,4,2,1,1,2,2,4,3,2,2,4,2,5,4,4,2,5,4,4,5,1,2,4,1,4,1,4,2,2,2,1,4,4,4,6
"2022-04-03",158,4,4,5,5,5,5,5,4,4,5,2,2,2,5,2,5,2,5,2,5,4,5,5,1,2,4,2,4,1,2,2,2,3,2,1,2,3,1
"2022-04-03",329,2,2,2,2,2,3,2,2,4,3,3,4,3,4,1,4,4,4,4,5,4,4,5,1,2,4,1,4,1,2,2,2,3,2,3,4,4,4
"2022-04-03",273,5,5,4,5,4,5,4,5,5,4,4,5,5,5,4,4,3,4,4,5,5,5,5,1,2,3,1,3,1,3,1,4,5,2,4,4,3,4
"2022-04-03",239,4,1,4,4,2,1,2,2,2,5,2,4,4,4,1,2,2,2,2,2,4,5,4,1,2,2,1,3,1,2,1,1,2,1,4,4,3,5
"2022-04-03",184,4,4,4,5,4,5,5,4,4,5,4,3,3,4,2,4,4,4,5,5,4,4,4,1,2,4,2,5,1,5,2,2,1,2,1,2,4,1
"2022-04-03",323,2,2,3,2,3,2,2,2,2,3,3,4,3,4,2,4,2,4,4,4,4,3,2,1,2,6,1,3,1,3,2,3,2,2,1,3,3,2
"2022-04-03",306,4,5,3,3,2,3,2,2,2,4,2,2,1,4,2,1,4,2,4,5,5,5,5,1,2,4,2,4,1,4,2,5,3,1,2,2,3,1
"2022-04-03",590,2,4,1,2,1,4,2,1,5,2,3,1,2,4,2,4,5,4,2,4,2,1,2,1,2,2,1,2,1,2,2,4,2,2,4,3,3,6
"2022-04-03",616,2,4,2,1,2,4,1,2,4,1,2,1,2,3,1,5,4,5,1,5,2,1,2,1,2,2,1,3,1,3,2,2,3,1,4,4,3,6
"2022-04-03",594,5,4,5,4,5,4,2,4,5,3,4,5,4,5,2,4,5,4,3,4,1,2,1,1,2,3,1,3,1,3,2,5,1,1,1,2,3,3
"2022-04-03",368,3,4,5,4,4,3,4,5,4,3,5,3,2,3,3,4,5,4,4,5,3,2,3,1,2,4,1,4,1,4,2,2,2,1,3,3,3,5
"2022-04-03",352,4,4,2,4,3,4,3,2,4,2,4,3,2,4,1,4,4,3,2,4,5,5,5,1,2,4,1,4,1,4,2,2,2,1,4,4,3,5
"2022-04-03",210,4,2,4,4,2,1,1,1,1,3,1,1,1,2,1,1,3,2,2,4,3,2,2,1,2,6,2,6,1,3,2,2,1,2,1,2,3,1
"2022-04-03",613,4,2,3,2,2,2,2,2,2,3,2,2,2,3,2,4,4,4,4,4,4,4,4,1,2,4,1,3,1,2,2,2,2,1,4,4,3,4
"2022-04-03",149,4,4,4,4,4,1,1,1,2,5,2,5,5,5,1,2,2,2,2,2,5,5,5,1,2,3,1,3,1,2,1,1,3,2,5,6,2,5
"2022-04-03",283,4,4,2,2,4,4,4,4,4,4,4,2,2,4,2,4,4,2,2,5,4,4,4,2,2,3,2,5,1,5,2,5,2,2,2,2,3,1
"2022-04-03",359,4,4,5,4,4,4,4,3,4,3,5,3,2,5,1,4,5,4,4,5,4,5,5,1,2,4,2,4,1,3,2,2,2,2,1,2,4,3
"2022-04-03",165,4,2,2,2,2,1,1,1,1,2,1,2,1,3,1,2,4,3,2,4,4,4,4,1,2,3,1,5,1,4,2,1,3,2,4,4,3,4
"2022-04-03",266,4,4,3,2,2,4,4,3,5,4,2,3,3,4,2,5,4,5,5,5,4,4,5,1,2,6,2,4,1,4,1,4,4,2,1,2,3,2
"2022-04-03",295,2,1,2,1,2,1,2,1,2,5,1,5,1,4,1,4,2,4,2,4,5,4,5,1,2,3,1,3,1,3,2,2,2,1,4,4,3,6
"2022-04-03",384,3,5,5,5,3,2,1,2,2,2,2,1,1,2,1,5,5,3,3,5,1,1,1,1,2,4,1,3,1,3,2,5,2,2,4,6,1,2
"2022-04-03",273,5,3,4,5,5,5,4,5,4,3,5,4,3,5,2,5,5,5,4,5,3,4,4,1,2,3,1,4,1,4,1,2,2,1,4,4,3,3
"2022-04-03",227,5,4,3,5,5,4,5,5,4,2,4,3,4,5,1,5,5,5,3,5,4,3,4,1,2,3,1,4,1,4,2,4,1,1,3,4,3,4
"2022-04-03",579,3,2,3,4,2,3,2,2,3,2,3,1,1,2,2,4,4,5,4,5,3,2,2,1,2,3,2,2,1,3,2,4,4,2,4,7,1,2
"2022-04-03",143,4,2,2,4,4,2,4,2,3,2,4,2,2,4,2,4,5,5,5,5,4,4,2,1,2,3,1,4,1,4,2,2,2,2,1,2,4,1
"2022-04-03",146,5,2,4,2,2,2,2,2,4,5,4,4,4,4,2,4,4,4,4,4,5,5,5,1,2,4,2,4,1,4,2,4,2,2,1,2,4,6
"2022-04-03",519,4,5,4,4,4,3,4,3,4,1,4,2,1,1,1,2,4,4,4,5,2,1,1,1,2,3,1,3,1,2,2,2,2,1,1,2,3,3
"2022-04-03",325,4,2,2,1,2,1,2,1,2,2,2,2,1,2,1,4,4,5,4,5,2,1,1,1,2,2,1,2,1,2,2,4,2,1,4,4,3,4
"2022-04-03",287,5,4,4,4,4,2,2,2,4,2,2,2,2,4,2,4,4,4,4,4,2,2,2,1,2,3,1,3,1,3,2,5,2,1,4,6,3,3
"2022-04-03",277,2,2,2,2,2,2,2,1,2,4,3,2,2,4,2,2,5,4,2,5,2,4,4,1,2,2,1,2,1,2,2,2,2,2,4,5,3,3
"2022-04-03",334,5,2,4,4,4,4,1,1,4,4,4,4,4,4,2,4,4,4,4,5,4,4,4,1,2,2,1,2,1,2,2,5,2,2,1,2,3,2
"2022-04-03",720,4,4,4,5,4,4,4,2,4,2,3,2,2,3,1,2,5,4,2,5,2,1,1,1,2,4,1,2,1,2,2,2,2,2,3,3,3,3
"2022-04-03",145,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,1,1,1,1,2,4,2,4,1,4,2,4,2,1,1,2,3,3
"2022-04-03",145,2,5,4,4,2,2,2,1,4,2,5,2,2,5,2,5,4,5,2,5,4,4,3,1,2,3,2,3,1,3,2,2,2,2,2,2,3,1
"2022-04-03",148,4,2,2,4,2,1,1,1,2,3,4,3,4,5,1,4,2,4,4,5,5,5,5,1,2,3,1,3,1,3,2,2,1,2,2,2,3,3
"2022-04-03",166,4,3,3,3,4,2,3,2,2,1,3,3,4,4,2,4,4,4,5,5,4,3,3,1,2,5,2,4,1,4,2,5,2,2,1,2,3,1
"2022-04-03",254,4,4,4,4,4,4,2,2,5,4,4,4,4,4,2,5,5,5,5,5,4,4,5,1,2,2,1,2,2,2,2,5,2,1,1,3,3,4
"2022-04-03",214,3,2,2,2,2,2,2,2,2,3,2,1,2,3,2,3,3,3,2,4,4,3,3,1,2,2,1,4,1,2,2,2,2,1,4,5,4,5
"2022-04-03",318,2,3,2,2,2,2,1,1,4,2,2,2,3,3,2,3,2,2,4,5,3,2,4,1,2,5,2,5,1,5,2,4,1,2,1,2,3,1
"2022-04-03",158,4,4,2,2,1,1,1,1,4,1,2,1,1,4,1,5,5,5,1,5,4,4,3,1,2,6,1,5,1,5,2,5,2,2,4,4,4,6
"2022-04-03",178,5,4,5,5,4,3,2,2,4,4,5,3,4,4,1,5,2,4,2,5,5,5,5,1,2,5,2,5,1,5,2,1,3,2,2,2,3,1
"2022-04-03",233,3,3,4,4,2,2,2,2,4,2,3,2,2,4,2,4,4,4,4,5,5,4,4,2,2,2,1,2,1,2,2,2,1,2,2,3,4,3
"2022-04-03",158,5,5,5,5,5,5,5,5,5,1,1,1,1,5,2,5,5,5,5,5,5,5,5,1,2,3,1,2,1,3,2,2,1,1,2,3,3,4
"2022-04-03",216,4,5,4,4,4,2,1,2,4,2,4,4,5,4,2,3,4,2,4,5,5,4,4,1,2,3,1,3,1,2,2,2,3,1,4,4,3,6
"2022-04-03",145,5,4,4,4,3,4,2,1,3,3,4,4,5,4,2,4,2,4,5,5,5,5,5,1,2,3,2,3,1,3,2,2,2,2,2,2,3,1
"2022-04-03",154,4,4,3,3,2,4,4,2,4,2,3,2,3,4,2,5,5,5,2,5,4,4,4,1,2,4,1,4,1,4,2,2,2,2,2,3,3,6
"2022-04-03",169,1,5,1,1,1,1,1,1,4,2,1,1,1,1,1,5,5,5,3,5,1,1,3,1,2,2,1,4,1,3,2,3,2,2,4,4,4,4
"2022-04-03",170,5,4,4,4,5,3,2,2,4,4,5,4,4,5,4,4,2,4,4,5,5,5,4,1,2,2,2,5,1,5,2,4,1,2,1,2,3,1
"2022-04-03",199,5,4,5,5,5,4,3,4,4,4,5,5,4,5,2,5,4,5,4,5,4,4,4,1,2,3,1,4,1,3,2,4,2,2,1,2,3,3
"2022-04-03",163,4,3,4,2,2,4,2,3,4,3,4,3,3,4,3,4,4,4,4,5,4,3,4,1,2,4,1,4,1,3,2,2,2,2,1,2,3,3
"2022-04-03",404,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,1,2,2,2,4,1,4,2,3,1,2,1,2,3,1
"2022-04-03",418,4,4,3,4,4,3,2,2,3,3,2,3,3,4,2,4,4,4,5,5,4,4,4,1,2,5,1,4,1,3,1,4,2,1,2,3,4,5
"2022-04-03",148,4,3,4,5,4,4,4,4,5,2,4,3,2,3,2,4,4,4,3,5,2,1,1,1,2,3,1,5,1,4,2,3,1,2,2,2,3,2
"2022-04-04",251,3,4,1,2,2,4,3,2,4,4,4,2,1,4,1,4,4,4,4,5,1,1,1,2,1,2,2,5,1,5,2,2,2,2,1,2,4,1
"2022-04-04",232,3,2,2,1,2,4,4,3,4,4,2,3,4,4,2,4,3,4,4,5,2,2,4,1,2,4,2,5,1,4,2,4,2,2,1,2,3,4
"2022-04-04",315,4,5,2,4,2,1,1,2,2,2,4,4,3,4,1,4,4,2,4,5,4,4,5,1,2,3,1,3,1,2,2,2,3,2,4,3,3,6
"2022-04-04",282,2,2,1,2,2,1,2,2,1,4,5,4,4,5,2,4,4,5,4,5,4,4,5,1,2,4,1,3,1,2,2,2,3,1,4,4,3,6
"2022-04-04",275,5,5,5,5,5,4,4,3,2,2,2,3,3,4,2,5,2,5,5,5,4,3,4,1,2,2,2,5,1,2,2,1,2,1,2,2,3,1
"2022-04-04",257,2,1,2,1,2,1,1,1,2,3,1,2,1,2,2,3,2,2,3,4,2,1,2,2,1,4,1,4,1,4,2,2,3,1,4,4,3,5
"2022-04-04",179,4,5,4,5,5,4,3,2,5,2,5,3,2,4,4,5,5,5,2,5,2,2,4,1,2,4,2,6,1,3,2,4,2,2,2,3,4,1
"2022-04-04",238,2,2,1,2,2,1,1,2,1,4,2,2,1,4,2,5,4,5,3,5,4,4,4,1,2,5,1,5,1,5,2,2,2,1,4,4,4,4
"2022-04-04",172,4,2,4,5,4,4,4,4,5,2,4,3,2,4,1,4,4,5,4,5,2,1,2,2,2,2,1,2,1,2,2,4,2,1,2,4,4,6
"2022-04-04",158,2,1,2,2,2,2,2,1,1,4,4,3,2,4,2,3,4,2,4,4,2,2,1,1,2,3,2,4,1,2,2,1,1,2,1,2,3,2
"2022-04-04",277,4,2,3,2,2,2,2,1,3,2,2,2,2,4,2,4,4,4,5,4,4,3,4,1,2,5,1,5,1,2,2,2,2,2,1,4,3,3
"2022-04-04",512,5,4,4,4,5,3,1,2,3,3,4,3,4,4,3,4,4,3,2,5,4,4,4,1,2,3,1,3,1,3,2,2,1,1,1,2,3,3
"2022-04-04",230,5,5,5,5,4,5,4,4,5,1,4,1,1,2,1,5,5,5,5,5,2,2,2,1,2,3,1,5,1,3,2,5,2,2,4,4,3,4
"2022-04-04",161,5,2,2,3,4,2,2,1,3,3,4,3,2,4,1,4,5,5,3,4,4,4,4,1,2,5,1,5,1,5,2,3,2,2,1,3,3,3
"2022-04-04",260,4,3,3,3,4,4,4,4,4,4,4,3,3,3,2,4,4,4,4,4,2,1,1,1,2,4,1,3,1,4,2,4,2,2,1,3,3,4
"2022-04-04",290,4,4,4,3,4,3,4,3,4,3,3,2,2,4,2,5,4,4,4,5,4,4,4,1,2,4,2,4,1,4,2,4,2,2,1,2,4,1
"2022-04-04",172,4,4,4,4,4,4,4,3,4,3,4,3,3,4,2,4,4,4,3,4,4,4,4,1,2,3,1,3,1,3,2,1,3,2,1,4,3,6
"2022-04-04",278,4,5,4,4,3,4,3,4,5,2,4,2,2,3,2,4,4,5,5,5,4,3,3,1,2,3,2,4,1,4,2,4,1,2,1,2,3,1
"2022-04-04",513,4,5,4,5,4,4,5,4,4,2,5,5,4,4,5,4,5,4,4,5,4,5,4,1,2,5,1,4,1,4,2,4,2,2,2,2,3,3
"2022-04-04",161,4,5,5,4,3,5,4,4,5,3,5,2,2,4,2,5,5,5,4,5,4,4,4,1,2,3,2,6,1,6,2,4,3,1,2,2,3,1
"2022-04-04",391,4,5,4,4,3,4,4,5,4,4,4,4,5,5,4,4,5,5,4,5,4,5,4,1,2,4,1,6,1,6,2,5,3,1,1,2,3,3
"2022-04-04",192,5,5,5,5,5,5,5,5,5,3,5,3,3,5,2,4,5,4,2,4,4,4,5,1,2,3,1,5,1,5,2,2,1,2,1,3,4,4
"2022-04-04",393,5,4,4,4,4,4,2,3,5,2,4,4,4,2,2,2,3,5,2,4,1,2,2,1,2,4,1,4,1,4,2,5,2,2,4,5,3,3
"2022-04-04",208,4,5,5,4,4,4,5,5,4,1,4,4,5,4,4,4,5,5,4,2,5,5,4,1,2,6,2,6,1,6,2,4,3,2,1,2,3,2
"2022-04-04",212,4,3,3,4,4,3,2,2,3,4,4,3,3,4,1,4,4,4,3,4,3,3,3,1,2,6,2,6,1,6,2,4,1,2,1,2,3,1
"2022-04-04",279,4,4,5,5,4,4,4,5,4,4,5,4,4,4,2,5,5,5,4,5,4,5,4,1,2,4,1,4,1,4,2,4,5,1,4,4,3,6
"2022-04-04",476,2,2,2,2,2,2,1,2,3,2,2,2,2,3,2,4,4,4,4,5,4,4,4,1,2,4,1,3,1,2,2,2,2,2,4,4,3,3
"2022-04-04",212,4,4,3,2,5,2,2,1,4,2,4,3,2,4,2,4,4,2,4,5,4,5,3,1,2,2,1,3,1,3,2,4,2,2,1,2,3,2
"2022-04-04",158,4,2,2,4,4,2,2,2,2,2,4,2,2,5,4,5,4,4,5,5,4,4,5,1,2,3,2,4,1,2,2,2,1,1,2,2,3,2
"2022-04-04",200,4,4,2,2,2,4,2,1,4,2,4,4,4,4,2,2,2,2,2,4,5,5,5,1,2,5,1,3,1,2,2,4,3,2,1,2,4,3
"2022-04-04",199,5,3,2,2,2,2,3,2,3,4,2,4,4,4,3,4,2,4,4,5,5,5,5,1,2,4,2,4,1,4,2,2,2,2,2,2,4,1
"2022-04-04",477,4,2,2,4,2,2,1,2,1,2,1,2,1,3,3,4,4,4,4,5,4,4,4,1,2,3,1,2,1,2,2,4,1,1,4,6,3,3
"2022-04-04",559,4,4,5,4,3,2,2,2,3,4,5,3,2,4,2,3,4,4,5,5,4,4,5,1,2,4,1,4,1,4,2,4,2,1,2,2,3,3
"2022-04-04",342,4,2,2,4,3,2,2,1,1,3,2,3,2,3,2,4,4,4,5,5,4,4,4,1,1,2,1,2,2,2,2,4,2,2,4,4,3,4
"2022-04-04",240,2,3,2,5,4,4,2,3,4,4,4,4,5,5,3,4,1,3,2,4,5,5,5,1,2,6,2,6,1,6,1,2,2,1,2,2,3,2
"2022-04-04",186,3,2,2,4,3,2,2,2,2,2,2,2,2,4,2,4,4,3,2,4,4,4,4,1,2,4,1,4,1,2,2,4,3,2,4,5,3,5
"2022-04-04",176,5,4,4,4,3,3,2,2,4,3,4,4,4,4,3,3,4,4,4,4,5,5,5,1,2,5,1,5,1,4,1,2,2,1,4,5,3,6
"2022-04-04",158,5,4,4,3,4,3,2,1,4,2,4,4,3,4,1,4,5,4,2,5,5,5,5,1,2,4,1,5,1,5,2,2,3,2,1,2,3,4
"2022-04-04",297,4,2,2,3,2,2,2,2,2,3,3,4,3,4,4,4,2,3,3,3,4,4,4,1,2,3,1,2,1,2,1,4,2,2,4,6,3,3
"2022-04-04",272,5,2,4,4,4,4,2,2,2,2,4,3,4,4,2,4,4,4,4,4,5,5,5,1,2,4,1,3,1,3,2,4,1,1,4,5,3,4
"2022-04-04",246,4,4,5,4,2,2,1,2,4,4,4,5,4,5,1,2,1,2,1,4,5,4,5,1,2,4,1,4,1,5,2,5,2,1,4,5,3,4
"2022-04-04",228,4,4,4,4,3,4,4,3,4,3,4,3,3,4,3,4,4,5,3,4,5,5,5,1,2,4,1,5,1,4,2,2,1,2,4,5,3,4
"2022-04-04",573,4,3,4,2,4,4,2,2,3,2,3,1,1,2,1,4,5,4,3,5,4,4,5,1,2,6,1,5,1,3,2,4,2,1,4,5,3,4
"2022-04-04",599,4,2,2,4,3,2,2,2,2,3,4,3,3,4,3,4,4,4,5,5,4,4,4,1,2,2,1,2,1,2,2,5,2,2,4,6,2,2
"2022-04-04",592,4,2,2,4,3,2,2,2,2,3,4,3,3,4,3,4,4,4,5,5,4,4,4,1,2,2,1,2,1,2,2,4,2,1,4,6,3,3
"2022-04-04",304,4,2,1,4,2,2,1,2,2,2,2,4,5,4,2,4,2,4,2,5,4,5,4,1,2,4,1,3,1,3,2,4,2,2,4,6,3,4
"2022-04-04",501,4,2,2,4,3,2,2,1,2,3,4,3,3,4,3,4,4,4,5,5,4,4,4,1,2,2,1,2,1,2,2,4,2,2,4,6,3,3
"2022-04-04",212,5,4,4,4,3,3,2,3,4,2,4,1,1,2,1,4,4,4,4,5,5,5,5,1,2,5,1,4,1,2,2,4,3,2,4,5,3,5
"2022-04-04",321,1,1,1,2,2,3,2,2,1,2,2,1,1,2,1,1,1,2,2,5,1,1,2,1,2,6,1,6,1,6,2,4,2,1,4,5,2,3
"2022-04-04",188,4,5,4,4,4,2,1,1,2,2,4,2,1,1,1,4,4,4,4,5,5,5,5,1,2,4,1,4,1,2,2,5,2,1,4,6,3,3
"2022-04-04",814,2,2,2,2,2,2,2,2,2,3,2,3,3,4,2,2,2,2,4,4,4,2,2,1,2,6,1,5,1,6,2,2,3,2,4,6,3,4
"2022-04-04",346,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,4,5,4,2,4,2,2,2,1,2,4,1,4,1,2,2,3,1,1,4,5,4,5
"2022-04-04",329,3,3,2,2,1,1,2,1,4,2,4,3,4,4,3,3,1,2,3,4,4,3,3,1,2,4,1,3,1,3,2,4,3,1,2,5,3,4
"2022-04-04",187,5,4,4,5,4,2,2,1,4,5,4,5,5,4,1,4,5,4,5,5,4,4,5,1,2,5,1,5,1,5,2,4,2,1,4,6,3,6
"2022-04-04",336,2,2,2,2,1,1,1,2,2,4,2,1,2,4,4,4,5,4,5,4,2,1,1,1,2,5,3,2,1,3,2,2,2,1,4,6,1,2
"2022-04-04",422,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,1,2,2,4,5,2,4,6,2,2
"2022-04-04",537,5,4,3,4,3,2,2,1,1,2,2,3,2,2,3,4,4,4,5,5,4,4,4,1,2,2,2,2,1,2,2,2,2,1,1,2,3,1
"2022-04-04",2361,4,4,3,4,3,2,2,1,1,2,2,3,2,2,3,4,4,4,5,5,4,4,4,1,2,2,1,2,1,2,2,4,2,1,4,4,3,3
"2022-04-04",395,4,4,3,4,3,2,2,1,1,2,2,3,2,2,3,4,4,4,5,5,4,4,4,1,2,2,1,2,1,2,2,4,2,2,4,4,3,3
"2022-04-04",297,5,4,4,5,5,4,5,5,4,2,4,5,5,5,4,5,5,5,4,5,5,5,5,1,2,4,1,4,1,4,2,4,2,2,4,5,3,5
"2022-04-04",479,4,4,2,4,4,4,2,2,5,2,4,2,2,4,1,4,5,5,4,5,4,4,5,1,2,3,1,3,1,3,1,4,3,1,4,3,4,6
"2022-04-04",323,4,4,4,5,5,4,4,4,5,2,4,2,1,4,2,4,2,4,4,5,5,5,4,1,2,6,1,4,1,5,2,5,2,2,4,5,2,3
"2022-04-04",1021,4,4,2,2,4,2,2,2,2,4,4,2,2,2,2,4,5,5,5,5,1,1,1,1,2,5,2,4,1,2,2,1,1,2,5,6,2,2
"2022-04-04",312,4,4,2,4,4,4,2,2,4,2,4,2,2,4,2,4,4,5,5,5,5,5,4,1,2,3,1,3,1,2,1,4,4,1,4,3,3,4
"2022-04-04",464,4,2,2,3,2,2,2,1,3,3,3,2,2,3,1,4,2,3,2,4,4,3,4,1,2,4,1,5,1,3,2,1,1,2,4,4,4,4
"2022-04-04",239,5,5,5,4,4,3,2,2,4,2,5,3,5,5,5,5,2,4,5,5,4,4,5,1,2,5,1,4,1,3,2,5,2,2,4,5,3,3
"2022-04-04",655,4,4,2,4,3,2,2,1,1,2,4,3,2,3,4,4,4,5,5,4,5,4,4,1,2,2,1,2,1,2,2,4,2,2,4,4,3,3
"2022-04-04",614,4,4,3,4,3,3,2,2,1,2,4,3,2,3,4,4,4,5,5,4,5,4,4,1,2,2,1,2,1,2,2,4,2,1,4,5,3,3
"2022-04-04",316,2,2,3,2,1,2,1,1,4,4,4,2,2,4,3,4,2,4,3,5,5,4,4,1,2,2,1,5,1,2,2,2,2,1,2,3,3,3
"2022-04-04",414,2,3,3,2,2,1,1,1,3,3,4,2,2,5,3,4,4,5,3,5,4,4,4,1,2,4,1,5,1,4,2,2,2,1,3,3,4,5
"2022-04-04",183,5,4,3,3,3,4,3,4,2,4,3,4,3,2,3,3,3,3,4,4,3,2,2,1,2,6,1,5,1,5,2,4,2,1,4,6,3,3
"2022-04-04",532,4,5,4,5,2,4,4,3,4,4,5,5,4,5,4,5,5,4,4,5,2,2,2,1,2,6,1,6,1,6,2,4,3,2,3,4,3,4
"2022-04-04",337,4,2,4,4,4,5,4,4,4,4,4,4,3,4,2,4,5,5,2,5,5,4,4,1,2,6,1,4,1,4,2,5,2,1,4,5,3,4
"2022-04-04",576,4,4,4,4,3,2,2,1,1,2,2,2,3,4,4,4,3,4,5,4,5,5,4,1,2,2,1,2,1,2,2,4,2,2,4,4,3,2
"2022-04-04",573,4,4,4,4,3,2,2,1,1,2,2,2,3,4,4,4,3,4,5,4,5,5,4,1,2,2,1,2,1,2,2,4,2,2,4,4,3,3
"2022-04-04",205,2,1,2,1,2,2,1,1,1,4,2,4,4,4,2,4,3,2,2,4,2,2,2,1,2,4,1,3,1,4,2,2,2,1,4,3,3,5
"2022-04-04",215,5,2,5,4,4,5,2,3,2,4,5,4,4,4,2,3,4,5,4,5,1,1,1,1,2,5,1,5,1,5,1,5,1,1,1,3,3,3
"2022-04-04",510,4,4,4,4,3,2,1,2,1,2,3,2,2,2,4,4,4,4,5,4,4,4,5,1,2,2,2,2,1,2,2,4,2,2,1,2,3,1
"2022-04-04",473,4,4,4,4,3,2,1,2,1,2,3,2,2,2,4,4,4,4,5,4,4,4,5,1,2,2,1,2,1,2,2,4,2,1,4,5,3,2
"2022-04-04",199,4,5,4,5,4,4,5,4,5,5,5,4,5,4,2,5,4,5,4,5,4,5,4,1,2,3,1,3,1,3,2,5,4,2,4,4,3,5
"2022-04-04",414,4,2,2,4,2,4,2,2,4,2,4,4,4,4,2,5,5,4,4,5,4,5,4,1,2,2,1,2,1,2,1,4,3,2,4,4,3,3
"2022-04-04",320,4,2,2,4,4,3,2,1,2,2,3,4,4,4,2,4,4,2,4,4,1,2,4,1,2,2,2,2,1,2,2,4,2,2,6,2,3,1
"2022-04-04",215,4,3,3,4,4,2,2,2,2,3,2,2,2,2,2,4,4,4,4,4,4,4,4,1,2,3,1,3,1,3,2,3,2,1,4,6,3,3
"2022-04-04",303,4,4,4,4,3,2,2,1,1,3,2,3,3,3,4,4,4,5,5,4,5,4,5,1,2,2,1,2,1,2,2,4,2,1,4,6,2,2
"2022-04-04",215,4,4,4,4,3,2,2,1,1,3,2,3,3,3,4,4,4,5,5,4,5,4,5,1,2,2,1,2,1,2,2,4,2,1,4,4,3,3
"2022-04-04",172,4,5,5,4,5,5,5,4,5,1,4,3,3,4,4,5,5,5,5,5,3,4,5,1,2,2,2,5,1,5,2,2,2,1,1,2,3,1
"2022-04-04",597,4,3,5,4,3,3,2,4,4,2,3,1,2,2,3,5,2,4,4,5,4,1,1,1,2,3,1,3,1,3,2,4,2,1,2,3,3,4
"2022-04-04",297,4,4,4,4,3,2,2,1,1,2,3,2,2,3,4,4,4,4,5,4,5,4,5,1,2,2,1,2,1,2,2,4,2,1,4,4,3,3
